,branch,name,type,diameter,length,upstream_chainage,upstream_invert,downstream_chainage
1923, 'Branch_28', 'OH_59',plastic,300.0,15.63971951504351,2789.6215080166867,383.8735403085863,2805.26122753173
1924, 'Branch_28', 'OH_60',plastic,300.0,28.31789717451222,2801.381017958907,383.82651710610463,2829.698915133419
1925, 'Branch_28', 'OH_61',concrete,500.0,21.279554977452868,2856.270437225701,383.3699859664046,2877.5499922031536
1926, 'Branch_28', 'OH_62',concrete,300.0,18.887225442645292,2943.2993670680853,383.07725202161646,2962.1865925107304
1927, 'Branch_28', 'OH_63',plastic,300.0,16.465220555223155,3014.159595272944,382.73495315298334,3030.6248158281674
1928, 'Branch_28', 'OH_64',steel,1000.0,12.765558493794018,3054.668598774117,382.4369044915488,3067.434157267911
1929, 'Branch_28', 'OH_65',concrete,2000.0,19.86359221791266,3113.97932192118,382.32358955248833,3133.842914139093
1930, 'Branch_28', 'OH_66',plastic,500.0,24.574284622235687,3210.202162625584,382.29226811558107,3234.7764472478198
1931, 'Branch_28', 'OH_67',plastic,300.0,19.03445798339796,3262.457822823722,381.9010219870513,3281.49228080712
1932, 'Branch_28', 'OH_68',concrete,300.0,15.435346575019402,3340.809642195777,381.4377487260314,3356.2449887707967
1933, 'Branch_28', 'OH_69',concrete,1500.0,34.889769294928506,3415.419558452493,381.362389224984,3450.309327747422
1934, 'Branch_28', 'OH_70',concrete,300.0,13.577319582926435,3461.8925434443818,380.8531694695433,3475.4698630273083
1935, 'Branch_28', 'OH_71',steel,500.0,13.113213109777996,3524.8374544770254,380.71540728249664,3537.9506675868033
1936, 'Branch_28', 'OH_72',concrete,300.0,24.13669131428525,3553.23723823559,380.50302495004416,3577.3739295498754
1937, 'Branch_28', 'OH_73',plastic,500.0,11.476338903822288,3579.1757511730675,380.3136947321344,3590.6520900768896
1938, 'Branch_28', 'OH_74',plastic,300.0,26.106781171064963,3627.8411479582473,380.24416338903126,3653.9479291293123
1939, 'Branch_28', 'OH_75',plastic,800.0,20.39824050925214,3679.5598349145794,380.150893846247,3699.9580754238314
1940, 'Branch_28', 'OH_76',concrete,500.0,24.925604370150275,3681.9861540556,379.637898830012,3706.91175842575
1941, 'Branch_28', 'OH_77',concrete,500.0,25.553050635334586,3710.6152280142232,379.3596574078186,3736.168278649558
1942, 'Branch_28', 'OH_78',steel,300.0,33.11386755934598,3758.87803877717,379.17695910351625,3791.991906336516
1943, 'Branch_28', 'OH_79',concrete,300.0,9.50745452295724,3835.462735937409,378.7991886323736,3844.970190460366
1944, 'Branch_28', 'OH_80',concrete,300.0,37.05436575397428,3848.891528216786,378.7328100340057,3885.94589397076
1945, 'Branch_28', 'OH_81',concrete,300.0,9.155994576932333,3903.731125519676,378.7008603024446,3912.887120096608
1946, 'Branch_28', 'OH_82',plastic,1500.0,20.905647664568832,3967.70951685933,378.4968755688263,3988.615164523899
1947, 'Branch_28', 'OH_83',concrete,300.0,17.058980713218602,4040.338882819699,377.9948707518709,4057.3978635329177
1948, 'Branch_28', 'OH_84',steel,500.0,38.10168770259124,4056.7852432608033,377.6218439862848,4094.8869309633947
1949, 'Branch_28', 'OH_85',concrete,300.0,22.10699808852428,4088.158318927059,377.1379855165585,4110.265317015584
1950, 'Branch_28', 'OH_86',concrete,800.0,10.164473522887532,4125.646140228164,376.6525519784162,4135.810613751051
1951, 'Branch_28', 'OH_87',concrete,1000.0,20.429713502065496,4224.969966448676,376.4303836775584,4245.399679950741
1952, 'Branch_28', 'OH_88',plastic,300.0,34.536586165258,4271.8517913602445,376.32974111951233,4306.388377525503
1953, 'Branch_29', 'OH_1',steel,1000.0,19.54623025159262,79.01632135980716,299.8721641430772,98.56255161139978
1954, 'Branch_29', 'OH_2',concrete,300.0,11.188610895379108,167.96784176454022,299.70259273673446,179.15645265991932
1955, 'Branch_29', 'OH_3',concrete,800.0,21.94365219461423,207.76437548306117,299.59948863617745,229.7080276776754
1956, 'Branch_29', 'OH_4',concrete,500.0,34.56933021970589,234.67011006552468,299.45679079181707,269.23944028523056
1957, 'Branch_29', 'OH_5',concrete,800.0,33.053732974496185,286.2067952132437,299.3258013860747,319.2605281877399
1958, 'Branch_29', 'OH_6',concrete,500.0,27.658160976928656,309.6994501756609,299.2838879376674,337.3576111525896
1959, 'Branch_29', 'OH_7',concrete,300.0,16.94790010526316,337.5261429119008,299.2835251529709,354.474043017164
1960, 'Branch_29', 'OH_8',plastic,300.0,6.504714916489587,355.9051811417827,299.231912070302,362.4098960582723
1961, 'Branch_29', 'OH_9',concrete,500.0,13.12865504645528,425.3348578863689,299.1982411456746,438.4635129328242
1962, 'Branch_29', 'OH_10',concrete,300.0,30.457119446722665,459.6121362320279,299.1051926788508,490.0692556787506
1963, 'Branch_29', 'OH_11',concrete,800.0,14.56153611830524,527.4466753453725,299.06242331456536,542.0082114636776
1964, 'Branch_29', 'OH_12',plastic,800.0,13.975713982516126,529.6465276572942,298.9703656332053,543.6222416398103
1965, 'Branch_29', 'OH_13',concrete,800.0,42.658462135500365,584.9863187921729,298.9343146681138,627.6447809276733
1966, 'Branch_29', 'OH_14',concrete,300.0,23.75441736125765,604.0065893927152,298.9179854131029,627.7610067539729
1967, 'Branch_29', 'OH_15',concrete,2000.0,40.04332809564548,644.6733408865397,298.765150767554,684.7166689821852
1968, 'Branch_29', 'OH_16',plastic,300.0,17.213166463338013,673.8670495630508,298.64173315057667,691.0802160263888
1969, 'Branch_29', 'OH_17',steel,300.0,8.672827100379074,736.841536927215,298.4798446641669,745.5143640275941
1970, 'Branch_29', 'OH_18',plastic,500.0,21.255863207326502,789.0615839200174,298.4171534494144,810.3174471273438
1971, 'Branch_29', 'OH_19',concrete,500.0,34.33141998100706,884.1062130435774,298.302330808171,918.4376330245846
1972, 'Branch_29', 'OH_20',plastic,2000.0,24.924878218020183,916.5216799006296,298.2767466147209,941.4465581186498
1973, 'Branch_29', 'OH_21',plastic,1000.0,18.1866559376958,956.8682582108836,298.2404216869309,975.0549141485794
1974, 'Branch_29', 'OH_22',plastic,800.0,15.72806394026685,993.94271462927,298.119509609088,1009.6707785695369
1975, 'Branch_29', 'OH_23',concrete,800.0,11.639042892472943,1014.075327681082,297.9724982707833,1025.7143705735548
1976, 'Branch_29', 'OH_24',plastic,500.0,15.95708126576622,1105.55109239386,297.88102942906585,1121.5081736596262
1977, 'Branch_29', 'OH_25',concrete,500.0,29.40780601677968,1178.5985233341885,297.70095701995007,1208.0063293509681
1978, 'Branch_29', 'OH_26',plastic,500.0,8.63344971481133,1274.0340355134006,297.5189569525537,1282.667485228212
1979, 'Branch_29', 'OH_27',plastic,800.0,28.8683748977382,1345.8497234834856,297.3378186881818,1374.7180983812239
1980, 'Branch_29', 'OH_28',concrete,300.0,4.5453997158631365,1378.6379342156995,297.18293984834133,1383.1833339315626
1981, 'Branch_29', 'OH_29',concrete,300.0,24.549511364600537,1467.4276433209602,297.0254842361115,1491.9771546855607
1982, 'Branch_29', 'OH_30',concrete,800.0,14.71774822401784,1467.4719273187202,296.9281489595255,1482.189675542738
1983, 'Branch_29', 'OH_31',plastic,1000.0,34.18207510841296,1549.636822545076,296.81828565958057,1583.8188976534889
1984, 'Branch_29', 'OH_32',plastic,300.0,13.047109400335389,1643.54439187892,296.76207037386433,1656.5915012792552
1985, 'Branch_29', 'OH_33',plastic,300.0,47.940499135069,1683.1782602931148,296.7221566469996,1731.118759428184
1986, 'Branch_29', 'OH_34',plastic,300.0,27.060383823558137,1769.956534361852,296.7175745976415,1797.01691818541
1987, 'Branch_29', 'OH_35',steel,300.0,16.161940120130033,1790.5719760602133,296.62644908563243,1806.7339161803434
1988, 'Branch_29', 'OH_36',concrete,2000.0,17.44445090216216,1881.3462196054493,296.4678414067716,1898.7906705076114
1989, 'Branch_29', 'OH_37',steel,800.0,5.757882878280021,1908.674101539122,296.28143296746725,1914.431984417402
1990, 'Branch_29', 'OH_38',plastic,500.0,14.106880827584073,1937.90711576526,296.14474720919515,1952.013996592844
1991, 'Branch_29', 'OH_39',concrete,300.0,24.376291187831757,2003.293833651498,295.99522956885846,2027.67012483933
1992, 'Branch_29', 'OH_40',concrete,300.0,12.65953111529798,2015.2201732859544,295.8754322380248,2027.8797044012524
1993, 'Branch_29', 'OH_41',concrete,1500.0,7.233361199228883,2108.945191152844,295.75211766703234,2116.178552352073
1994, 'Branch_29', 'OH_42',steel,1500.0,23.82455886191139,2203.571198541136,295.7067110695039,2227.3957574030474
1995, 'Branch_29', 'OH_43',plastic,1000.0,8.937597842509083,2227.3199213176736,295.6665562808517,2236.2575191601827
1996, 'Branch_29', 'OH_44',concrete,1000.0,23.544493031160897,2261.688562781803,295.551933483034,2285.233055812964
1997, 'Branch_29', 'OH_45',concrete,800.0,10.639608688919324,2270.7744109074,295.3550019053748,2281.4140195963196
1998, 'Branch_29', 'OH_46',steel,300.0,26.09013518119572,2349.33256063662,295.15621999337424,2375.422695817816
1999, 'Branch_29', 'OH_47',plastic,300.0,22.202903055996224,2448.802343967997,295.09626443115104,2471.005247023993
2000, 'Branch_29', 'OH_48',plastic,800.0,27.51495728642695,2451.429312835052,294.99876237298247,2478.944270121479
2001, 'Branch_29', 'OH_49',concrete,800.0,23.796771408645235,2493.6066600353342,294.90588709428965,2517.4034314439796
2002, 'Branch_29', 'OH_50',concrete,300.0,8.653753067515426,2557.2791399108487,294.71073424104924,2565.932892978364
2003, 'Branch_29', 'OH_51',steel,1000.0,21.178291194529717,2565.435504986364,294.64309476278976,2586.6137961808936
2004, 'Branch_29', 'OH_52',plastic,500.0,7.744538254490798,2652.817395501824,294.5341724919618,2660.561933756315
2005, 'Branch_29', 'OH_53',concrete,500.0,7.600647447459623,2666.183472023376,294.44468747384815,2673.784119470836
2006, 'Branch_29', 'OH_54',concrete,500.0,28.794226682132468,2691.1651706063785,294.3485994419599,2719.959397288511
2007, 'Branch_29', 'OH_55',plastic,500.0,26.120063226865973,2715.9961442794224,294.2300383527861,2742.1162075062884
2008, 'Branch_29', 'OH_56',concrete,800.0,6.172764407723858,2716.22297441571,294.1509133165965,2722.3957388234335
2009, 'Branch_29', 'OH_57',concrete,300.0,42.91253336051723,2766.453542173293,294.0553032677912,2809.36607553381
2010, 'Branch_29', 'OH_58',plastic,500.0,26.698033846360097,2775.856852041011,293.92803352280043,2802.554885887371
2011, 'Branch_29', 'OH_59',steel,300.0,8.010401169558913,2850.713660333452,293.74498049836325,2858.724061503011
2012, 'Branch_29', 'OH_60',plastic,1000.0,17.351354950932105,2850.904567351636,293.6301390568475,2868.2559223025683
2013, 'Branch_29', 'OH_61',concrete,300.0,20.3995135341301,2875.739677187999,293.4806265389432,2896.139190722129
2014, 'Branch_29', 'OH_62',steel,300.0,20.375095715901608,2947.24382701574,293.358878303429,2967.6189227316418
2015, 'Branch_29', 'OH_63',plastic,800.0,4.789942352054697,3002.1232453244047,293.3372926486735,3006.9131876764595
2016, 'Branch_29', 'OH_64',plastic,500.0,25.3256011583397,3038.9972859780614,293.3330344754337,3064.3228871364013
2017, 'Branch_29', 'OH_65',concrete,2000.0,28.65877227087098,3097.157026213252,293.2330886557129,3125.8157984841228
2018, 'Branch_29', 'OH_66',concrete,300.0,35.794042889261604,3127.7359375410188,293.14392554078586,3163.5299804302804
2019, 'Branch_29', 'OH_67',concrete,800.0,24.652519891802392,3209.3177324804533,293.1256660676055,3233.970252372256
2020, 'Branch_29', 'OH_68',concrete,500.0,20.147363550414603,3233.1291416129848,293.0910071452421,3253.276505163399
2021, 'Branch_29', 'OH_69',concrete,500.0,8.942583815869872,3320.352629578526,292.8920132423457,3329.295213394396
2022, 'Branch_29', 'OH_70',concrete,800.0,13.201095561908758,3364.089797612504,292.733163394304,3377.2908931744128
2023, 'Branch_29', 'OH_71',concrete,500.0,14.225257512718455,3424.2587586450577,292.6112944261405,3438.4840161577763
2024, 'Branch_29', 'OH_72',plastic,800.0,9.0156314408172,3425.632725558553,292.569542207166,3434.64835699937
2025, 'Branch_29', 'OH_73',concrete,2000.0,24.293152033509685,3428.8838950557024,292.48042879417466,3453.177047089212
2026, 'Branch_30', 'OH_1',plastic,300.0,37.53330389589613,44.11303061696051,399.6391815311574,81.64633451285664
2027, 'Branch_30', 'OH_2',plastic,300.0,6.582097153801191,86.04837445598771,399.6215120132828,92.6304716097889
2028, 'Branch_30', 'OH_3',plastic,300.0,20.89381725147284,97.67355308404098,399.4721125771389,118.56737033551381
2029, 'Branch_30', 'OH_4',concrete,300.0,21.596394045419824,102.42592762390458,398.9547460933712,124.02232166932441
2030, 'Branch_30', 'OH_5',plastic,300.0,41.39968503702711,186.4076295684275,398.2429957874992,227.80731460545462
2031, 'Branch_30', 'OH_6',plastic,300.0,22.378705325298945,254.64468957681152,397.5951169123862,277.02339490211045
2032, 'Branch_30', 'OH_7',concrete,300.0,13.6891979547146,294.11814431911233,397.0039748733391,307.8073422738269
2033, 'Branch_30', 'OH_8',concrete,300.0,29.67499064991967,323.8849479439979,396.4707667981863,353.55993859391754
2034, 'Branch_30', 'OH_9',concrete,500.0,9.519222888510884,394.7054516176072,395.80090737564126,404.2246745061181
2035, 'Branch_30', 'OH_10',plastic,2000.0,26.655401782580316,475.5542022223197,395.57353695585937,502.20960400490003
2036, 'Branch_30', 'OH_11',concrete,500.0,16.151504707019583,519.0534600439793,395.1108793992937,535.2049647509989
2037, 'Branch_30', 'OH_12',plastic,300.0,19.43722928261548,527.0898109855879,394.51363103878464,546.5270402682033
2038, 'Branch_30', 'OH_13',concrete,300.0,39.98877875843675,537.9661284919291,394.3777529159116,577.9549072503659
2039, 'Branch_30', 'OH_14',concrete,1500.0,12.167279765366317,543.7716009134532,393.7391043139573,555.9388806788195
2040, 'Branch_30', 'OH_15',plastic,300.0,13.87442894252814,601.5958225240881,393.1884945197441,615.4702514666162
2041, 'Branch_30', 'OH_16',concrete,800.0,19.35509182223737,660.265049357531,392.84633573850425,679.6201411797683
2042, 'Branch_30', 'OH_17',concrete,800.0,24.516163512912232,680.9364471651875,392.2491102620522,705.4526106780997
2043, 'Branch_30', 'OH_18',plastic,1000.0,34.57671289969423,732.4030552987149,392.1153536216222,766.9797681984091
2044, 'Branch_30', 'OH_19',concrete,800.0,4.39689816278156,775.9912177691066,391.7906145922255,780.3881159318881
2045, 'Branch_30', 'OH_20',plastic,800.0,10.828504198279395,848.3881408378402,391.5980593858701,859.2166450361195
2046, 'Branch_30', 'OH_21',concrete,500.0,10.727401990503438,871.655899131961,391.0839390888336,882.3833011224644
2047, 'Branch_30', 'OH_22',concrete,300.0,27.682158323267213,962.2943876952836,390.4431678854575,989.9765460185508
2048, 'Branch_30', 'OH_23',plastic,1000.0,8.781916323173258,1049.9218485279666,389.988243413857,1058.7037648511398
2049, 'Branch_30', 'OH_24',concrete,800.0,13.391675618006545,1102.017517297818,389.5361510368135,1115.4091929158244
2050, 'Branch_30', 'OH_25',steel,300.0,31.901296316596174,1175.308261986671,389.0330424680674,1207.2095583032672
2051, 'Branch_30', 'OH_26',concrete,300.0,25.170704306593034,1236.5650713907771,388.7150206387328,1261.7357756973702
2052, 'Branch_30', 'OH_27',concrete,300.0,31.055588911175057,1247.3727785789963,388.2365653166307,1278.4283674901715
2053, 'Branch_30', 'OH_28',concrete,800.0,12.410397133101869,1307.217540149,387.9266135582937,1319.6279372821018
2054, 'Branch_30', 'OH_29',steel,300.0,37.26170308860277,1363.553301848152,387.6619636843421,1400.8150049367548
2055, 'Branch_30', 'OH_30',concrete,800.0,28.96740443056369,1381.0969796058532,387.1487028118651,1410.0643840364169
2056, 'Branch_30', 'OH_31',concrete,500.0,12.551884011562706,1404.2879056052143,386.9194250962353,1416.839789616777
2057, 'Branch_30', 'OH_32',concrete,1500.0,30.34791969466858,1413.7394082943267,386.5096511307072,1444.0873279889954
2058, 'Branch_30', 'OH_33',plastic,500.0,9.021977532649784,1433.0547315340837,385.8003030591428,1442.0767090667334
2059, 'Branch_30', 'OH_34',concrete,500.0,6.767611984654092,1458.8096874091584,385.7857817973305,1465.5772993938126
2060, 'Branch_30', 'OH_35',concrete,800.0,14.320832197186618,1550.406363504082,385.0818583892764,1564.7271957012686
2061, 'Branch_30', 'OH_36',concrete,500.0,10.255526426695212,1638.726729974691,385.0321523568509,1648.9822564013862
2062, 'Branch_30', 'OH_37',concrete,1000.0,34.48083549716473,1658.3834481712506,384.7272645200752,1692.8642836684153
2063, 'Branch_30', 'OH_38',concrete,500.0,38.78837529452579,1703.884757674656,384.5772901182834,1742.6731329691818
2064, 'Branch_30', 'OH_39',plastic,800.0,23.525483254860347,1728.259237622025,384.0675411957348,1751.7847208768853
2065, 'Branch_30', 'OH_40',plastic,300.0,21.516188469574978,1755.2339797961668,384.05561344678426,1776.7501682657416
2066, 'Branch_30', 'OH_41',concrete,500.0,14.774667184531983,1826.699852743056,383.3635545197132,1841.474519927588
2067, 'Branch_30', 'OH_42',concrete,300.0,10.28699385532562,1869.1166154469024,382.7622928393432,1879.403609302228
2068, 'Branch_30', 'OH_43',concrete,500.0,25.64045498292701,1948.87486759458,382.46609376693885,1974.515322577507
2069, 'Branch_30', 'OH_44',concrete,800.0,19.331077063639665,2043.483620046556,382.283197800351,2062.8146971101955
2070, 'Branch_30', 'OH_45',concrete,1500.0,11.241802670907653,2069.6781784120603,382.1446629194679,2080.919981082968
2071, 'Branch_30', 'OH_46',plastic,300.0,10.501817847945397,2092.8441860492194,381.6357226764939,2103.346003897165
2072, 'Branch_30', 'OH_47',concrete,300.0,13.685953614646408,2111.793662080378,381.11079282376886,2125.479615695024
2073, 'Branch_30', 'OH_48',concrete,500.0,12.892655778937382,2126.395872977075,381.0824911439133,2139.2885287560125
2074, 'Branch_30', 'OH_49',concrete,1500.0,3.669132340194304,2137.8578480373776,380.5931801187721,2141.526980377572
2075, 'Branch_30', 'OH_50',concrete,300.0,11.452202689425803,2201.403106856083,379.8764465215381,2212.855309545509
2076, 'Branch_30', 'OH_51',concrete,300.0,32.13221302594084,2266.028326982597,379.2250010350784,2298.1605400085377
2077, 'Branch_30', 'OH_52',plastic,500.0,26.576203620360477,2332.378728938309,378.5891931328905,2358.9549325586695
2078, 'Branch_30', 'OH_53',plastic,300.0,11.031661188075836,2424.476530242198,378.1279947250745,2435.5081914302737
2079, 'Branch_30', 'OH_54',concrete,300.0,27.17201542565419,2503.827218137466,377.7281030922822,2530.99923356312
2080, 'Branch_30', 'OH_55',plastic,500.0,29.319944084765662,2596.8125048318907,377.1733490035294,2626.1324489166564
2081, 'Branch_31', 'OH_1',plastic,1000.0,12.407124665850048,31.613197130542257,199.722173849989,44.02032179639231
2082, 'Branch_31', 'OH_2',concrete,500.0,38.306082876500064,37.65812057305872,199.2877489724509,75.96420344955878
2083, 'Branch_31', 'OH_3',steel,500.0,44.73861300905931,83.89168574365576,199.10315332811345,128.63029875271508
2084, 'Branch_31', 'OH_4',concrete,300.0,23.983006980445094,147.76089740492995,198.8048055873864,171.74390438537503
2085, 'Branch_31', 'OH_5',concrete,300.0,8.994279667200596,199.2018565149492,198.5708277363944,208.19613618214981
2086, 'Branch_31', 'OH_6',steel,800.0,32.053758024069225,241.8940649224104,198.30775368060085,273.9478229464796
2087, 'Branch_31', 'OH_7',steel,1500.0,31.02186058227825,263.2058350683111,198.06769500208569,294.22769565058934
2088, 'Branch_31', 'OH_8',concrete,500.0,12.981566022277612,326.07432169673694,197.7620277007588,339.05588771901455
2089, 'Branch_31', 'OH_9',steel,1000.0,24.03765499797862,416.4889262744496,197.30793358366677,440.52658127242825
2090, 'Branch_31', 'OH_10',concrete,300.0,15.410871733703644,456.34100142761,197.0925853301437,471.75187316131365
2091, 'Branch_31', 'OH_11',plastic,300.0,27.95142861248735,460.6579396288805,196.8777561690423,488.60936824136786
2092, 'Branch_31', 'OH_12',plastic,500.0,39.94168521160734,475.9952144276771,196.7972306866613,515.9368996392844
2093, 'Branch_31', 'OH_13',steel,800.0,17.864178924718452,559.6276450565994,196.7690566533128,577.4918239813178
2094, 'Branch_31', 'OH_14',concrete,500.0,15.414629475471934,651.8794775659263,196.7316518501256,667.2941070413982
2095, 'Branch_31', 'OH_15',steel,300.0,26.242742277901364,724.2870191971369,196.42453157896864,750.5297614750383
2096, 'Branch_31', 'OH_16',concrete,1500.0,38.293329271636274,821.8917377307398,196.0251767465006,860.1850670023761
2097, 'Branch_31', 'OH_17',plastic,300.0,20.14910534044377,910.5681821536014,195.8463820268132,930.7172874940451
2098, 'Branch_31', 'OH_18',concrete,500.0,10.0963918055306,997.7977695396788,195.63401052394465,1007.8941613452095
2099, 'Branch_31', 'OH_19',plastic,500.0,12.877972904719776,1049.017077911059,195.4795551242314,1061.8950508157789
2100, 'Branch_31', 'OH_20',concrete,1000.0,14.399430551924048,1117.0931077320236,195.01102591167444,1131.4925382839476
2101, 'Branch_31', 'OH_21',plastic,300.0,7.520671469501301,1159.4475979350543,194.50020164316095,1166.9682694045557
2102, 'Branch_31', 'OH_22',concrete,500.0,17.110959748597054,1213.7840279221605,194.20001719160996,1230.8949876707575
2103, 'Branch_31', 'OH_23',concrete,300.0,8.588505325564842,1269.4950191333598,193.76615184981364,1278.0835244589248
2104, 'Branch_31', 'OH_24',concrete,800.0,39.12934087074994,1343.6533265772,193.6850851051596,1382.78266744795
2105, 'Branch_31', 'OH_25',concrete,300.0,7.091909383105653,1378.73977998474,193.57463079959845,1385.8316893678457
2106, 'Branch_31', 'OH_26',plastic,300.0,34.53833854758259,1422.6362820877418,193.12929766680747,1457.1746206353243
2107, 'Branch_31', 'OH_27',concrete,800.0,16.602860264339107,1466.5858640743834,192.6018419818501,1483.1887243387225
2108, 'Branch_31', 'OH_28',concrete,800.0,39.05765653342802,1506.3693365790627,192.58311237844805,1545.4269931124907
2109, 'Branch_31', 'OH_29',concrete,300.0,26.63909996301916,1554.4459110487005,192.4344202121068,1581.0850110117196
2110, 'Branch_31', 'OH_30',concrete,300.0,7.490842628707514,1610.217380069717,192.2081144866055,1617.7082226984244
2111, 'Branch_31', 'OH_31',concrete,300.0,12.396360985931096,1622.7255466159338,191.9853184621261,1635.121907601865
2112, 'Branch_31', 'OH_32',concrete,1000.0,14.54385021309244,1696.9353679120393,191.95999805926465,1711.4792181251316
2113, 'Branch_32', 'OH_1',concrete,300.0,10.230147516041924,45.98001564426521,299.65444547478137,56.21016316030713
2114, 'Branch_32', 'OH_2',concrete,300.0,22.19636587607997,106.77979079889992,299.5710444608779,128.9761566749799
2115, 'Branch_32', 'OH_3',steel,300.0,15.14211739066316,167.0728642865212,299.2567954091157,182.21498167718437
2116, 'Branch_32', 'OH_4',plastic,300.0,9.576243345704064,203.70185694722505,298.7977112439534,213.2781002929291
2117, 'Branch_32', 'OH_5',plastic,300.0,29.975701086408613,240.9423554881061,298.4309987490423,270.9180565745147
2118, 'Branch_32', 'OH_6',steel,300.0,21.560544018637582,304.4493373138553,297.99159306166985,326.0098813324929
2119, 'Branch_32', 'OH_7',concrete,800.0,13.32598913154152,365.5665868556962,297.8601586297226,378.8925759872377
2120, 'Branch_32', 'OH_8',concrete,500.0,41.94773586914037,400.00723571842536,297.73175828267625,441.95497158756575
2121, 'Branch_32', 'OH_9',steel,300.0,22.826659422320688,468.1757677237895,297.723599116334,491.00242714611016
2122, 'Branch_32', 'OH_10',concrete,300.0,3.429031716630452,531.9304676974529,297.6483938875772,535.3594994140833
2123, 'Branch_32', 'OH_11',concrete,1000.0,30.325669524736018,588.9519554067874,297.563203553308,619.2776249315234
2124, 'Branch_32', 'OH_12',plastic,300.0,16.575223838138484,614.56277544016,297.4434020206986,631.1379992782985
2125, 'Branch_32', 'OH_13',plastic,300.0,11.442409850024164,677.7622115241235,297.3445986633135,689.2046213741477
2126, 'Branch_32', 'OH_14',plastic,300.0,34.7481552473225,705.9006057662098,297.03585061931847,740.6487610135323
2127, 'Branch_32', 'OH_15',concrete,500.0,21.728640718256266,781.7932588501537,296.8599148887862,803.52189956841
2128, 'Branch_32', 'OH_16',concrete,300.0,9.252823732279168,833.2229968576264,296.7439996079996,842.4758205899055
2129, 'Branch_32', 'OH_17',steel,300.0,22.486599259520037,850.4568711202555,296.71574608299744,872.9434703797756
2130, 'Branch_32', 'OH_18',concrete,500.0,8.238391224408067,854.0111667110701,296.36622261873674,862.2495579354782
2131, 'Branch_32', 'OH_19',plastic,1000.0,21.791223060407525,909.5021443198932,296.1978886870181,931.2933673803008
2132, 'Branch_32', 'OH_20',concrete,500.0,15.079675995882871,983.41242437608,295.89886300151545,998.4921003719629
2133, 'Branch_32', 'OH_21',plastic,300.0,9.20369816768053,1027.1600371769912,295.7325516226274,1036.3637353446718
2134, 'Branch_32', 'OH_22',plastic,500.0,10.009744410551448,1061.6810211676038,295.73121428582044,1071.6907655781554
2135, 'Branch_32', 'OH_23',concrete,800.0,21.68771522899842,1130.778873270327,295.47979317733507,1152.4665884993256
2136, 'Branch_32', 'OH_24',concrete,1000.0,10.005141970987069,1138.9547634925475,295.28455756103733,1148.9599054635346
2137, 'Branch_32', 'OH_25',concrete,300.0,5.865634511033373,1194.034648380192,295.0730361606789,1199.9002828912255
2138, 'Branch_32', 'OH_26',concrete,300.0,28.145321115068448,1252.51643659607,294.81199174981333,1280.6617577111385
2139, 'Branch_32', 'OH_27',concrete,300.0,20.299076908840476,1331.2251246180522,294.7206819577968,1351.5242015268927
2140, 'Branch_32', 'OH_28',concrete,1000.0,17.751757575234592,1397.0597081289577,294.2583161021885,1414.8114657041924
2141, 'Branch_32', 'OH_29',concrete,500.0,37.33690038031996,1496.1240160381312,294.0794472903482,1533.4609164184512
2142, 'Branch_32', 'OH_30',concrete,300.0,36.63686928556972,1575.7183427750183,293.576338652354,1612.355212060588
2143, 'Branch_32', 'OH_31',plastic,800.0,16.367949396959723,1599.064696101857,293.11221804601007,1615.4326454988168
2144, 'Branch_32', 'OH_32',steel,300.0,21.8772612290096,1697.5999872235416,292.8788423190502,1719.477248452551
2145, 'Branch_32', 'OH_33',concrete,300.0,13.18030318989355,1755.8974975954652,292.4782989268732,1769.0778007853587
2146, 'Branch_32', 'OH_34',concrete,300.0,19.811174205769703,1806.0495317375785,291.9843546805449,1825.8607059433482
2147, 'Branch_32', 'OH_35',concrete,1000.0,43.81696263840426,1862.333845771744,291.5656043422762,1906.1508084101483
2148, 'Branch_32', 'OH_36',concrete,300.0,36.8935017553606,1870.909372901028,291.2930993519304,1907.8028746563887
2149, 'Branch_32', 'OH_37',plastic,300.0,23.51707369364659,1935.2752750329307,291.0426646755769,1958.7923487265773
2150, 'Branch_32', 'OH_38',concrete,300.0,33.078011615673866,2026.3447916499024,290.6960541340853,2059.4228032655765
2151, 'Branch_32', 'OH_39',plastic,800.0,47.28988826876433,2042.2457566611663,290.23854349465233,2089.5356449299306
2152, 'Branch_32', 'OH_40',plastic,800.0,34.980559406936266,2105.121348657807,289.9140470201272,2140.1019080647434
2153, 'Branch_32', 'OH_41',concrete,500.0,11.87007722949808,2204.909348927406,289.8414650816614,2216.7794261569043
2154, 'Branch_32', 'OH_42',plastic,500.0,5.382233337499803,2298.5984921826657,289.75207980767334,2303.9807255201654
2155, 'Branch_32', 'OH_43',concrete,500.0,34.157096610620634,2376.1807870280345,289.57426287439614,2410.337883638655
2156, 'Branch_32', 'OH_44',concrete,500.0,14.90365523633401,2383.153319578179,289.1343234267381,2398.056974814513
2157, 'Branch_32', 'OH_45',concrete,1000.0,9.641901250925624,2451.4034651684524,288.88269442924,2461.045366419378
2158, 'Branch_32', 'OH_46',concrete,800.0,17.553835926743943,2511.039757679899,288.4131127701573,2528.593593606643
2159, 'Branch_32', 'OH_47',concrete,300.0,14.596816472781695,2548.472181569725,288.1576501585249,2563.0689980425063
2160, 'Branch_32', 'OH_48',concrete,300.0,13.698940687378382,2569.613132427613,288.10771926342073,2583.3120731149916
